,Long,Lat,time,GDP_PPP_mean,GDP_PPP_sum,population,nightlight,hotdays,pc
3039,23.74874990682868,-27.583749668594,2020-01-01 12:00:00,4918.4106,491841.06,27.3544,0.007771683,19.05,17980.326
3040,23.74874990682868,-27.667083001593994,2020-01-01 12:00:00,775.0789,77507.89,2.008699,0.009188333,19.05,38586.117
3041,23.74874990682868,-27.750416334594,2020-01-01 12:00:00,4572.765,457276.5,42.311237,0.010868104,19.05,10807.448
3042,23.74874990682868,-27.833749667594,2020-01-01 12:00:00,2312.4585,231245.86,29.69327,0.009081025,19.05,7787.821
3043,23.74874990682868,-27.917083000593998,2020-01-01 12:00:00,243.82936,24382.936,10.31303,0.011216775,19.05,2364.2844
3044,23.74874990682868,-28.000416333593996,2020-01-01 12:00:00,656.81,65681.0,23.80387,0.012078254,19.05,2759.2573
3045,23.74874990682868,-28.083749666593995,2020-01-01 12:00:00,4852.038,485203.8,26.70845,0.012830732,19.05,18166.678
3046,23.74874990682868,-28.250416332594,2020-01-01 12:00:00,1818.4069,181840.69,6.9847136,0.021499014,19.05,26034.094
3047,23.74874990682868,-28.333749665593995,2020-01-01 12:00:00,2459.6348,245963.47,11.213574,0.019494893,19.05,21934.44
3048,23.74874990682868,-28.417082998593997,2020-01-01 12:00:00,4589.8022,458980.22,16.686548,0.015414883,19.05,27506.002
3049,23.74874990682868,-28.583749664594002,2020-01-01 12:00:00,94.13186,9413.186,6.204348,0.010914862,21.25,1517.1918
3050,23.74874990682868,-28.667082997593997,2020-01-01 12:00:00,160.78232,16078.232,0.34279618,0.010867997,21.25,46903.184
3051,23.74874990682868,-28.750416330594,2020-01-01 12:00:00,190569.08,19056908.0,29.986721,0.02451911,21.25,635511.56
3052,23.74874990682868,-28.917082996594,2020-01-01 12:00:00,6.880245,688.02454,28.136755,0.020976417,21.25,24.452875
3053,23.74874990682868,-29.000416329593996,2020-01-01 12:00:00,59007.1,5900710.0,7107.567,0.35559976,21.25,830.2011
3054,23.74874990682868,-29.083749662593995,2020-01-01 12:00:00,72292.664,7229266.5,13194.112,1.2099113,21.25,547.9161
3055,23.74874990682868,-29.167082995593994,2020-01-01 12:00:00,2899.9497,289994.97,86.089035,0.07989281,21.25,3368.547
3056,23.74874990682868,-29.250416328593996,2020-01-01 12:00:00,327.80746,32780.746,79.74762,0.075897,21.25,411.05612
3057,23.74874990682868,-29.333749661594,2020-01-01 12:00:00,9.311536,931.15356,13.697748,0.018101908,21.25,67.978584
3058,23.74874990682868,-29.667082993594,2020-01-01 12:00:00,1179.5371,117953.71,3.9010878,0.019594923,18.2,30236.107
3059,23.74874990682868,-29.917082992593997,2020-01-01 12:00:00,251462.55,25146254.0,1.7903869,0.02760889,18.2,14045151.0
3060,23.74874990682868,-30.000416325593996,2020-01-01 12:00:00,339.67255,33967.254,1.0560951,0.023650363,18.2,32163.062
3061,23.74874990682868,-30.083749658593995,2020-01-01 12:00:00,99.54897,9954.897,0.87901217,0.026244817,18.2,11325.097
3062,23.74874990682868,-30.167082991593997,2020-01-01 12:00:00,1598.0964,159809.64,4.9964542,0.028713498,18.2,31984.61
3063,23.74874990682868,-30.250416324594,2020-01-01 12:00:00,91.453606,9145.36,6.0293264,0.02812056,18.2,1516.813
3064,23.74874990682868,-30.333749657594,2020-01-01 12:00:00,1825.0264,182502.64,11.835552,0.026473334,18.2,15419.867
3065,23.74874990682868,-30.750416322594,2020-01-01 12:00:00,3747.319,374731.9,1.8948038,0.029440656,12.6,197768.19
3066,23.74874990682868,-30.833749655593994,2020-01-01 12:00:00,1657.389,165738.9,17.770557,0.025803884,12.6,9326.602
3067,23.74874990682868,-31.000416321593995,2020-01-01 12:00:00,3906.2532,390625.3,2.2927523,0.023068601,12.6,170373.97
3068,23.74874990682868,-31.167082987594,2020-01-01 12:00:00,1862.8818,186288.19,22.58499,0.024295343,12.6,8248.318
3069,23.74874990682868,-31.250416320594002,2020-01-01 12:00:00,96.267296,9626.7295,1.2613013,0.024908526,12.6,7632.379
3070,23.74874990682868,-31.333749653593998,2020-01-01 12:00:00,3746.9016,374690.16,1.861146,0.02742458,12.6,201322.28
3071,23.74874990682868,-31.417082986594,2020-01-01 12:00:00,9328.141,932814.06,67.38812,0.02711143,12.6,13842.41
3072,23.74874990682868,-31.500416319593995,2020-01-01 12:00:00,1153.6578,115365.78,18.302816,0.027451273,10.7,6303.171
3073,23.74874990682868,-31.583749652594,2020-01-01 12:00:00,431.8932,43189.32,16.173359,0.022455096,10.7,2670.399
3074,23.74874990682868,-31.750416318593995,2020-01-01 12:00:00,5096.208,509620.8,82.92431,0.023230001,10.7,6145.6143
3075,23.74874990682868,-31.833749651593997,2020-01-01 12:00:00,6862.431,686243.1,66.347435,0.022994846,10.7,10343.175
3076,23.74874990682868,-31.917082984593996,2020-01-01 12:00:00,7925.0317,792503.2,81.65821,0.07339048,10.7,9705.126
3077,23.74874990682868,-32.000416317594,2020-01-01 12:00:00,140.94365,14094.364,5687.4243,0.37227216,10.7,2.478163
3078,23.74874990682868,-32.083749650594,2020-01-01 12:00:00,445.3014,44530.14,3.9362252,0.01939736,10.7,11312.904
3079,23.74874990682868,-32.167082983594,2020-01-01 12:00:00,390.99847,39099.848,0.58799016,0.019292874,10.7,66497.45
3080,23.74874990682868,-32.250416316594,2020-01-01 12:00:00,1239.8748,123987.48,37.602703,0.02308731,10.7,3297.3022
3081,23.74874990682868,-32.333749649594,2020-01-01 12:00:00,5911.9146,591191.44,19.358679,0.026766645,10.7,30538.832
3082,23.74874990682868,-32.500416315593995,2020-01-01 12:00:00,1804.5238,180452.38,10.192683,0.02952677,6.15,17704.11
3083,23.74874990682868,-32.583749648593994,2020-01-01 12:00:00,17601.336,1760133.5,13.597312,0.030143106,6.15,129447.164
3084,23.74874990682868,-32.66708298159399,2020-01-01 12:00:00,171.57713,17157.713,6.167129,0.030446194,6.15,2782.1233
3085,23.74874990682868,-32.833749647594004,2020-01-01 12:00:00,9162.7,916270.0,17.584803,0.031787716,6.15,52105.79
3086,23.74874990682868,-33.167082979594,2020-01-01 12:00:00,16111.263,1611126.2,59.659424,0.024998905,6.15,27005.395
3087,23.74874990682868,-33.250416312594,2020-01-01 12:00:00,3054.8538,305485.38,36.786713,0.041839223,6.15,8304.231
3088,23.74874990682868,-33.33374964559399,2020-01-01 12:00:00,696.11774,69611.77,5.8003693,0.035404008,6.15,12001.266
3089,23.74874990682868,-33.500416311593995,2020-01-01 12:00:00,6223.768,622376.8,57.40971,0.029696802,0.15,10840.968
3090,23.74874990682868,-33.667082977594,2020-01-01 12:00:00,6073.357,607335.7,4.475481,0.030238409,0.15,135702.89
3091,23.74874990682868,-33.750416310594005,2020-01-01 12:00:00,437313.12,43731310.0,65.55356,0.03900144,0.15,667108.1
3092,23.74874990682868,-33.833749643594004,2020-01-01 12:00:00,25452.586,2545258.5,2622.7312,0.14729287,0.15,970.46106
3093,23.74874990682868,-33.917082976594,2020-01-01 12:00:00,151815.42,15181542.0,0.2514191,0.053471398,0.15,60383410.0
3094,23.83208323982868,-25.667083009593995,2020-01-01 12:00:00,2623.8938,262389.38,39.335922,0.013980466,20.65,6670.477
3095,23.83208323982868,-25.750416342593997,2020-01-01 12:00:00,457.14993,45714.992,66.02817,0.014103124,20.65,692.3559
3096,23.83208323982868,-25.833749675594,2020-01-01 12:00:00,46307.215,4630721.5,100.0111,0.023040064,20.65,46302.074
3097,23.83208323982868,-26.000416341593997,2020-01-01 12:00:00,55967.04,5596704.0,9.754784,0.016422266,20.65,573739.44
3098,23.83208323982868,-26.083749674593996,2020-01-01 12:00:00,1855989.5,185598940.0,517.6752,0.10671712,20.65,358523.94
3099,23.83208323982868,-26.583749672593996,2020-01-01 12:00:00,275.01083,27501.082,6.8856,0.015808929,18.35,3993.9993
3100,23.83208323982868,-26.667083005593998,2020-01-01 12:00:00,1498.9058,149890.58,335.54803,0.019439168,18.35,446.7038
3101,23.83208323982868,-26.750416338594,2020-01-01 12:00:00,142294.61,14229461.0,4.5528154,0.018968148,18.35,3125420.2
3102,23.83208323982868,-26.833749671594,2020-01-01 12:00:00,83443.84,8344384.0,1510.7146,0.03401399,18.35,5523.4683
3103,23.83208323982868,-26.917083004593998,2020-01-01 12:00:00,159920.02,15992001.0,1023.49854,0.049781792,18.35,15624.84
3104,23.83208323982868,-27.000416337593997,2020-01-01 12:00:00,354105.44,35410544.0,1211.4255,0.029493118,18.35,29230.475
3105,23.83208323982868,-27.083749670593996,2020-01-01 12:00:00,44910.39,4491039.0,3565.5933,0.049289897,18.35,1259.5488
3106,23.83208323982868,-27.167083003593994,2020-01-01 12:00:00,4835.6333,483563.3,554.97003,0.018624268,18.35,871.3323
3107,23.83208323982868,-27.250416336594004,2020-01-01 12:00:00,215457.98,21545798.0,902.08325,0.03509382,18.35,23884.49
3108,23.83208323982868,-27.333749669594,2020-01-01 12:00:00,261056.52,26105652.0,988.65326,0.02500161,18.35,26405.266
3109,23.83208323982868,-27.417083002593994,2020-01-01 12:00:00,38530.52,3853052.0,1027.7985,0.044902515,18.35,3748.84
3110,23.83208323982868,-27.500416335593997,2020-01-01 12:00:00,7763.6943,776369.44,99.28738,0.0144780865,19.05,7819.4175
3111,23.83208323982868,-27.667083001593994,2020-01-01 12:00:00,683.85315,68385.31,5.7165484,0.009027586,19.05,11962.692
3112,23.83208323982868,-27.750416334594,2020-01-01 12:00:00,8367.959,836795.94,21.519518,0.010908317,19.05,38885.44
3113,23.83208323982868,-27.833749667594,2020-01-01 12:00:00,699.2537,69925.375,38.038776,0.010884286,19.05,1838.2656
3114,23.83208323982868,-27.917083000593998,2020-01-01 12:00:00,728.5597,72855.97,12.66641,0.011632252,19.05,5751.9033
3115,23.83208323982868,-28.000416333593996,2020-01-01 12:00:00,1106.8458,110684.58,27.46454,0.013017994,19.05,4030.0903
3116,23.83208323982868,-28.083749666593995,2020-01-01 12:00:00,1034.7102,103471.02,13.329505,0.011266317,19.05,7762.5557
3117,23.83208323982868,-28.250416332594,2020-01-01 12:00:00,1085.6016,108560.16,32.836887,0.018277671,19.05,3306.0427
3118,23.83208323982868,-28.333749665593995,2020-01-01 12:00:00,1710.9812,171098.12,12.200888,0.015971262,19.05,14023.416
3119,23.83208323982868,-28.417082998593997,2020-01-01 12:00:00,1306.4856,130648.555,5.2701845,0.015204483,19.05,24790.129
3120,23.83208323982868,-28.583749664594002,2020-01-01 12:00:00,592.8879,59288.785,2.0902977,0.009879637,21.25,28363.799
3121,23.83208323982868,-28.667082997593997,2020-01-01 12:00:00,21.400217,2140.0217,3.9667773,0.011539339,21.25,539.4862
3122,23.83208323982868,-28.750416330594,2020-01-01 12:00:00,52.491035,5249.1035,0.5420656,0.013972046,21.25,9683.5205
3123,23.83208323982868,-28.917082996594,2020-01-01 12:00:00,24.579248,2457.9248,6.8979273,0.020008098,21.25,356.32803
3124,23.83208323982868,-29.000416329593996,2020-01-01 12:00:00,2273957.5,227395760.0,66.06599,0.06215903,21.25,3441949.0
3125,23.83208323982868,-29.083749662593995,2020-01-01 12:00:00,20912.658,2091265.8,65.27434,0.14018258,21.25,32038.1
3126,23.83208323982868,-29.167082995593994,2020-01-01 12:00:00,6184.209,618420.9,10.003275,0.01971937,21.25,61821.84
3127,23.83208323982868,-29.250416328593996,2020-01-01 12:00:00,16856.88,1685688.1,131.55496,0.05534271,21.25,12813.565
3128,23.83208323982868,-29.333749661594,2020-01-01 12:00:00,71.599205,7159.9204,25.180216,0.018322982,21.25,284.34708
3129,23.83208323982868,-29.833749659593998,2020-01-01 12:00:00,1.6522864,165.22864,4.5262785,0.02605824,18.2,36.504303
3130,23.83208323982868,-30.000416325593996,2020-01-01 12:00:00,706.9981,70699.81,3.0660927,0.022883723,18.2,23058.602
3131,23.83208323982868,-30.167082991593997,2020-01-01 12:00:00,9404.12,940412.0,23.965174,0.025486862,18.2,39240.777
3132,23.83208323982868,-30.250416324594,2020-01-01 12:00:00,477.30008,47730.008,21.037895,0.023228345,18.2,2268.7634
3133,23.83208323982868,-30.333749657594,2020-01-01 12:00:00,4435.424,443542.4,9.988568,0.027195673,18.2,44405.004
3134,23.83208323982868,-30.417082990594004,2020-01-01 12:00:00,348.53665,34853.664,17.665747,0.026180938,18.2,1972.9517
3135,23.83208323982868,-30.500416323594,2020-01-01 12:00:00,2682.7402,268274.03,1.0608995,0.028597122,12.6,252874.12
3136,23.83208323982868,-30.583749656593994,2020-01-01 12:00:00,13.378304,1337.8303,13.107431,0.034453943,12.6,102.06655
3137,23.83208323982868,-30.750416322594,2020-01-01 12:00:00,2898.6995,289869.94,15.545041,0.027129821,12.6,18647.1
3138,23.83208323982868,-30.833749655593994,2020-01-01 12:00:00,719.5359,71953.586,1.3431596,0.025198428,12.6,53570.395
3139,23.83208323982868,-30.917082988593997,2020-01-01 12:00:00,10743.919,1074391.9,32.846035,0.023393743,12.6,32709.941
3140,23.83208323982868,-31.083749654593998,2020-01-01 12:00:00,10769.77,1076977.0,74.092735,0.02902077,12.6,14535.527
3141,23.83208323982868,-31.167082987594,2020-01-01 12:00:00,1393.9702,139397.02,41.392452,0.028912598,12.6,3367.6917
3142,23.83208323982868,-31.250416320594002,2020-01-01 12:00:00,6720.7305,672073.06,6.2336545,0.024675503,12.6,107813.66
3143,23.83208323982868,-31.333749653593998,2020-01-01 12:00:00,3390.3118,339031.2,18.613195,0.02804936,12.6,18214.56
3144,23.83208323982868,-31.417082986594,2020-01-01 12:00:00,2789.1125,278911.25,21.824427,0.030240253,12.6,12779.774
3145,23.83208323982868,-31.583749652594,2020-01-01 12:00:00,3235.9287,323592.88,26.280087,0.021989651,10.7,12313.234
3146,23.83208323982868,-31.667082985594,2020-01-01 12:00:00,6870.632,687063.2,24.761368,0.022569217,10.7,27747.385
3147,23.83208323982868,-31.750416318593995,2020-01-01 12:00:00,7291.23,729123.0,15.177212,0.021672897,10.7,48040.64
3148,23.83208323982868,-31.917082984593996,2020-01-01 12:00:00,615678.1,61567812.0,10.157846,0.025056964,10.7,6061108.5
3149,23.83208323982868,-32.000416317594,2020-01-01 12:00:00,544.4343,54443.43,328.34985,0.041241635,10.7,165.8092
3150,23.83208323982868,-32.083749650594,2020-01-01 12:00:00,37.221264,3722.1265,30.45026,0.022654288,10.7,122.236275
3151,23.83208323982868,-32.167082983594,2020-01-01 12:00:00,1080.1392,108013.92,70.65946,0.02547978,10.7,1528.6548
3152,23.83208323982868,-32.250416316594,2020-01-01 12:00:00,427.25375,42725.375,13.297766,0.025802694,10.7,3212.9739
3153,23.83208323982868,-32.333749649594,2020-01-01 12:00:00,1600.9471,160094.72,40.72766,0.18559352,10.7,3930.8596
3154,23.83208323982868,-32.41708298259399,2020-01-01 12:00:00,1567.772,156777.2,27.585556,0.02666099,10.7,5683.3076
3155,23.83208323982868,-32.750416314594005,2020-01-01 12:00:00,1330.6306,133063.06,7.4162,0.03371395,6.15,17942.215
3156,23.83208323982868,-33.083749646594,2020-01-01 12:00:00,4639.8833,463988.34,10.27075,0.025446348,6.15,45175.703
3157,23.83208323982868,-33.167082979594,2020-01-01 12:00:00,17860.854,1786085.4,225.57442,0.029170487,6.15,7917.943
3158,23.83208323982868,-33.33374964559399,2020-01-01 12:00:00,3003.4407,300344.06,75.448975,0.037579957,6.15,3980.7573
3159,23.83208323982868,-33.417082978593996,2020-01-01 12:00:00,2178.2258,217822.58,163.84627,0.038072664,6.15,1329.4326
3160,23.83208323982868,-33.667082977594,2020-01-01 12:00:00,19453.303,1945330.2,35.476196,0.02697033,0.15,54834.805
3161,23.83208323982868,-33.750416310594005,2020-01-01 12:00:00,55418.547,5541854.5,88.67778,0.02861141,0.15,62494.285
3162,23.83208323982868,-33.833749643594004,2020-01-01 12:00:00,9173.784,917378.4,1152.4268,0.19909908,0.15,796.0405
3163,23.83208323982868,-33.917082976594,2020-01-01 12:00:00,9488.631,948863.06,40.446777,0.042473547,0.15,23459.547
3164,23.91541657282868,-25.750416342593997,2020-01-01 12:00:00,35.962437,3596.2437,112.11353,0.039508697,20.65,32.0768
3165,23.91541657282868,-25.833749675594,2020-01-01 12:00:00,7805.299,780529.9,249.49492,0.020374775,20.65,3128.44
3166,23.91541657282868,-25.917083008594,2020-01-01 12:00:00,26574.828,2657482.8,150.71858,0.023419855,20.65,17632.084
3167,23.91541657282868,-26.000416341593997,2020-01-01 12:00:00,210.8616,21086.16,4.5587025,0.015857618,20.65,4625.474
3168,23.91541657282868,-26.083749674593996,2020-01-01 12:00:00,39558.566,3955856.5,36.95391,0.017881013,20.65,107048.38
3169,23.91541657282868,-26.167083007593998,2020-01-01 12:00:00,4811.581,481158.1,57.03693,0.031939078,20.65,8435.904
3170,23.91541657282868,-26.417083006593998,2020-01-01 12:00:00,991.7372,99173.72,10.71775,0.010814872,20.65,9253.223
3171,23.91541657282868,-26.500416339594,2020-01-01 12:00:00,10252.008,1025200.75,22.665142,0.015228441,18.35,45232.49
3172,23.91541657282868,-26.583749672593996,2020-01-01 12:00:00,2.9193053,291.93054,35.686203,0.018042866,18.35,8.180488
3173,23.91541657282868,-26.667083005593998,2020-01-01 12:00:00,113738.77,11373877.0,69.02842,0.021756003,18.35,164770.94
3174,23.91541657282868,-26.750416338594,2020-01-01 12:00:00,118391.38,11839138.0,1641.8628,0.03807928,18.35,7210.7964
3175,23.91541657282868,-26.833749671594,2020-01-01 12:00:00,70153.35,7015335.0,725.5037,0.043778244,18.35,9669.605
3176,23.91541657282868,-26.917083004593998,2020-01-01 12:00:00,321651.34,32165134.0,2978.2925,0.11639165,18.35,10799.857
3177,23.91541657282868,-27.000416337593997,2020-01-01 12:00:00,385202.56,38520256.0,4379.391,0.101961695,18.35,8795.802
3178,23.91541657282868,-27.083749670593996,2020-01-01 12:00:00,422500.03,42250004.0,6474.7773,0.061740436,18.35,6525.3213
3179,23.91541657282868,-27.167083003593994,2020-01-01 12:00:00,16197.513,1619751.2,1190.9589,0.017324522,18.35,1360.0397
3180,23.91541657282868,-27.250416336594004,2020-01-01 12:00:00,141534.38,14153438.0,227.59048,0.017858554,18.35,62188.18
3181,23.91541657282868,-27.333749669594,2020-01-01 12:00:00,369703.53,36970350.0,2474.5142,0.035179343,18.35,14940.449
3182,23.91541657282868,-27.417083002593994,2020-01-01 12:00:00,38820.4,3882040.0,237.0152,0.016908871,18.35,16378.865
3183,23.91541657282868,-27.500416335593997,2020-01-01 12:00:00,791.40424,79140.42,16.67453,0.010219394,19.05,4746.186
3184,23.91541657282868,-27.583749668594,2020-01-01 12:00:00,4278.92,427892.0,22.537577,0.014675148,19.05,18985.715
3185,23.91541657282868,-27.667083001593994,2020-01-01 12:00:00,644.15216,64415.22,20.895054,0.011029896,19.05,3082.7974
3186,23.91541657282868,-27.750416334594,2020-01-01 12:00:00,11850.299,1185029.9,3.4925885,0.008081738,19.05,339298.44
3187,23.91541657282868,-27.833749667594,2020-01-01 12:00:00,756.0623,75606.234,132.70667,0.010812491,19.05,569.7245
3188,23.91541657282868,-27.917083000593998,2020-01-01 12:00:00,1415.6641,141566.4,16.607872,0.00995523,19.05,8524.055
3189,23.91541657282868,-28.000416333593996,2020-01-01 12:00:00,1645.5944,164559.44,5.5072627,0.011771436,19.05,29880.441
3190,23.91541657282868,-28.167082999593994,2020-01-01 12:00:00,2363.1946,236319.45,4.649887,0.018382654,19.05,50822.62
3191,23.91541657282868,-28.250416332594,2020-01-01 12:00:00,140.75116,14075.115,1.8198873,0.01627867,19.05,7734.0586
3192,23.91541657282868,-28.333749665593995,2020-01-01 12:00:00,1318.1992,131819.92,26.427181,0.015593988,19.05,4988.043
3193,23.91541657282868,-28.417082998593997,2020-01-01 12:00:00,242.63734,24263.734,7.746502,0.01627437,19.05,3132.2183
3194,23.91541657282868,-28.500416331594,2020-01-01 12:00:00,449.49167,44949.168,4.646242,0.013057197,21.25,9674.306
3195,23.91541657282868,-28.583749664594002,2020-01-01 12:00:00,5.0125804,501.25806,7.5232925,0.010679413,21.25,66.62749
3196,23.91541657282868,-28.667082997593997,2020-01-01 12:00:00,44.232574,4423.2573,9.039994,0.012854671,21.25,489.29868
3197,23.91541657282868,-28.917082996594,2020-01-01 12:00:00,28843.227,2884322.8,89.68368,0.029853191,21.25,32161.066
3198,23.91541657282868,-29.000416329593996,2020-01-01 12:00:00,23690.516,2369051.5,546.56805,0.14771482,21.25,4334.4126
3199,23.91541657282868,-29.083749662593995,2020-01-01 12:00:00,10757.1,1075710.0,42.558712,0.03622779,21.25,25275.906
3200,23.91541657282868,-29.167082995593994,2020-01-01 12:00:00,9526.715,952671.44,42.287746,0.01909529,21.25,22528.309
3201,23.91541657282868,-29.250416328593996,2020-01-01 12:00:00,11226.2,1122620.0,24.139248,0.01595857,21.25,46506.004
3202,23.91541657282868,-29.333749661594,2020-01-01 12:00:00,2969.1982,296919.8,70.1968,0.058187384,21.25,4229.82
3203,23.91541657282868,-29.667082993594,2020-01-01 12:00:00,53.118725,5311.8726,3.4215994,0.02357471,18.2,1552.4531
3204,23.91541657282868,-29.750416326594,2020-01-01 12:00:00,508.4581,50845.81,35.566402,0.024575256,18.2,1429.6023
3205,23.91541657282868,-30.000416325593996,2020-01-01 12:00:00,2077.2144,207721.44,8.146502,0.01910671,18.2,25498.238
3206,23.91541657282868,-30.083749658593995,2020-01-01 12:00:00,5312.9624,531296.25,14.095496,0.026424518,18.2,37692.625
3207,23.91541657282868,-30.167082991593997,2020-01-01 12:00:00,5208.2583,520825.84,32.88641,0.020931797,18.2,15837.114
3208,23.91541657282868,-30.250416324594,2020-01-01 12:00:00,4494.138,449413.8,22.875801,0.021120228,18.2,19645.818
3209,23.91541657282868,-30.333749657594,2020-01-01 12:00:00,394.39337,39439.336,22.91268,0.026360763,18.2,1721.2887
3210,23.91541657282868,-30.417082990594004,2020-01-01 12:00:00,115.8918,11589.18,1.2023609,0.026544763,18.2,9638.687
3211,23.91541657282868,-30.500416323594,2020-01-01 12:00:00,17.979956,1797.9956,13.034781,0.031249411,12.6,137.9383
3212,23.91541657282868,-30.583749656593994,2020-01-01 12:00:00,1102.5142,110251.42,10.049918,0.04272093,12.6,10970.38
3213,23.91541657282868,-30.667082989594,2020-01-01 12:00:00,1928.3202,192832.02,15.639885,0.10766122,12.6,12329.504
3214,23.91541657282868,-30.917082988593997,2020-01-01 12:00:00,495.58655,49558.656,9.751913,0.026494455,12.6,5081.942
3215,23.91541657282868,-31.000416321593995,2020-01-01 12:00:00,669.74915,66974.914,47.25803,0.0272059,12.6,1417.2177
3216,23.91541657282868,-31.083749654593998,2020-01-01 12:00:00,4502.202,450220.22,3.43503,0.024799861,12.6,131067.336
3217,23.91541657282868,-31.167082987594,2020-01-01 12:00:00,2073.6343,207363.44,29.432922,0.02519236,12.6,7045.2886
3218,23.91541657282868,-31.333749653593998,2020-01-01 12:00:00,593.4319,59343.19,1.1004769,0.02765354,12.6,53924.98
3219,23.91541657282868,-31.417082986594,2020-01-01 12:00:00,2704.6863,270468.62,3994.5793,0.38991958,12.6,67.708916
3220,23.91541657282868,-31.583749652594,2020-01-01 12:00:00,1081.6023,108160.234,9.289189,0.022765132,10.7,11643.668
3221,23.91541657282868,-31.833749651593997,2020-01-01 12:00:00,395.61728,39561.727,23.087025,0.024076495,10.7,1713.5914
3222,23.91541657282868,-31.917082984593996,2020-01-01 12:00:00,27184.062,2718406.2,61.799744,0.02495846,10.7,43987.34
3223,23.91541657282868,-32.000416317594,2020-01-01 12:00:00,183.49472,18349.473,47.228928,0.028350199,10.7,388.5219
3224,23.91541657282868,-32.083749650594,2020-01-01 12:00:00,15339.65,1533965.0,7.497875,0.048585676,10.7,204586.62
3225,23.91541657282868,-32.167082983594,2020-01-01 12:00:00,2473.3489,247334.89,24.234726,0.03091091,10.7,10205.805
3226,23.91541657282868,-32.250416316594,2020-01-01 12:00:00,8736.074,873607.4,82.70126,0.02425532,10.7,10563.41
3227,23.91541657282868,-32.333749649594,2020-01-01 12:00:00,7460.246,746024.6,120.87354,0.02740759,10.7,6171.943
3228,23.91541657282868,-32.41708298259399,2020-01-01 12:00:00,244.5253,24452.53,45.768215,0.03151653,10.7,534.2688
3229,23.91541657282868,-32.583749648593994,2020-01-01 12:00:00,417.82172,41782.17,23.363276,0.039450962,6.15,1788.3696
3230,23.91541657282868,-32.66708298159399,2020-01-01 12:00:00,1910.5222,191052.22,16.093632,0.03525506,6.15,11871.293
3231,23.91541657282868,-32.750416314594005,2020-01-01 12:00:00,298.7388,29873.879,14.98736,0.036194704,6.15,1993.2716
3232,23.91541657282868,-32.833749647594004,2020-01-01 12:00:00,9171.877,917187.7,7.1969404,0.037669502,6.15,127441.336
3233,23.91541657282868,-33.000416313594,2020-01-01 12:00:00,26723.213,2672321.2,109.68752,0.039206572,6.15,24363.037
3234,23.91541657282868,-33.083749646594,2020-01-01 12:00:00,4639.8833,463988.34,135.54951,0.029274743,6.15,3423.0173
3235,23.91541657282868,-33.167082979594,2020-01-01 12:00:00,6490.1377,649013.75,34.65848,0.02359734,6.15,18725.973
3236,23.91541657282868,-33.250416312594,2020-01-01 12:00:00,19488.63,1948863.1,49.895138,0.03332598,6.15,39059.18
3237,23.91541657282868,-33.33374964559399,2020-01-01 12:00:00,16179.023,1617902.4,55.71227,0.041975267,6.15,29040.324
3238,23.91541657282868,-33.417082978593996,2020-01-01 12:00:00,282.3165,28231.648,13.834937,0.038755905,6.15,2040.6055
3239,23.91541657282868,-33.500416311593995,2020-01-01 12:00:00,1528.8345,152883.45,67.59369,0.027205618,0.15,2261.8008
3240,23.91541657282868,-33.667082977594,2020-01-01 12:00:00,3970.952,397095.2,23.7724,0.025730707,0.15,16704.043
3241,23.91541657282868,-33.750416310594005,2020-01-01 12:00:00,564055.75,56405576.0,187.21397,0.030717984,0.15,301289.34
3242,23.91541657282868,-33.833749643594004,2020-01-01 12:00:00,241633.27,24163326.0,6360.2393,0.20130368,0.15,3799.122
3243,23.91541657282868,-33.917082976594,2020-01-01 12:00:00,145960.36,14596036.0,33.886612,0.0440641,0.15,430731.66
3244,23.99874990582868,-25.833749675594,2020-01-01 12:00:00,146036.52,14603651.0,303.9836,0.0258311,20.65,48040.914
3245,23.99874990582868,-26.167083007593998,2020-01-01 12:00:00,16404.1,1640410.0,54.308594,0.022247368,20.65,30205.348
3246,23.99874990582868,-26.250416340593993,2020-01-01 12:00:00,10619.99,1061999.0,78.42556,0.018541178,20.65,13541.491
3247,23.99874990582868,-26.667083005593998,2020-01-01 12:00:00,114928.42,11492842.0,767.9955,0.0331025,18.35,14964.726
3248,23.99874990582868,-26.750416338594,2020-01-01 12:00:00,314383.75,31438374.0,3155.517,0.09826662,18.35,9962.986
3249,23.99874990582868,-26.833749671594,2020-01-01 12:00:00,304838.3,30483832.0,93.28505,0.041548945,18.35,326781.53
3250,23.99874990582868,-26.917083004593998,2020-01-01 12:00:00,882920.9,88292090.0,417.83408,0.093859725,18.35,211308.97
3251,23.99874990582868,-27.000416337593997,2020-01-01 12:00:00,317888.2,31788820.0,5081.547,0.3755911,18.35,6255.737
3252,23.99874990582868,-27.083749670593996,2020-01-01 12:00:00,335531.47,33553146.0,648.8676,0.028620593,18.35,51710.312
3253,23.99874990582868,-27.167083003593994,2020-01-01 12:00:00,17015.797,1701579.8,82.79189,0.017031813,18.35,20552.492
3254,23.99874990582868,-27.250416336594004,2020-01-01 12:00:00,77933.36,7793336.0,142.5379,0.01607215,18.35,54675.535
3255,23.99874990582868,-27.333749669594,2020-01-01 12:00:00,10772.656,1077265.6,79.771935,0.011833252,18.35,13504.318
3256,23.99874990582868,-27.417083002593994,2020-01-01 12:00:00,1802.0631,180206.31,7.749644,0.013209106,18.35,23253.496
3257,23.99874990582868,-27.500416335593997,2020-01-01 12:00:00,114.12609,11412.609,13.885575,0.011891871,19.05,821.904
